seq_6941_11,seq_2585_2,seq_10967_12,seq_12715_30,seq_14254_27,seq_18821_9,seq_5478_50,seq_10663_42,seq_3204_2,seq_6918_183,seq_21526_88,seq_18859_7,seq_10562_42,seq_15640_54,seq_11105_171,seq_19496_1,seq_3434_34,seq_14337_1,seq_12387_7,seq_5661_15,seq_4982_54,seq_24707_6,seq_18382_109,seq_21153_5,seq_14023_84,seq_19347_37,seq_20161_41,seq_6342_10,seq_23371_5,seq_4542_24,seq_21961_14,seq_21477_105,seq_12549_33,seq_12684_5,seq_5701_81,seq_16892_23,seq_5009_11,seq_5601_2,seq_25452_16,seq_9366_54,seq_25501_128,seq_17761_2,seq_4131_72,seq_20187_10,seq_6334_9,seq_16074_12,seq_6225_3,seq_7215_18,seq_5011_11,seq_4891_50
1532.0,5559.3,1976.0,307.0,1908.2,12029.1,540.2,313.8,14066.8,1612.8,3387.3,173.2,881.2,6241.0,9168.6,1326.4,36799.6,1229.4,682.8,1707.6,20649.8,262.1,1224.6,2365.1,1816.2,287.6,36851.4,6923.1,16872.3,15724.9,868.3,1218.6,7481.2,4281.4,6052.8,1220.6,690.8,36767.7,293.6,1173.4,1323.9,1978.4,147289.4,2735.9,943.3,1409.4,2556.4,1578.0,3579.1,1091.4
1271.5,3233.1,1172.5,246.0,2613.8,13358.1,257.6,311.7,2517.1,1311.9,1414.8,163.6,420.1,2162.3,110141.1,1396.4,7185.4,1109.4,434.0,463.7,5380.2,785.6,1477.9,36565.2,1723.0,317.7,29733.1,1120.7,9619.7,17106.6,901.4,1056.4,2689.5,3882.1,6187.2,3466.9,783.0,40034.5,233.5,715.2,1308.5,2326.5,29563.7,3444.3,1148.2,1231.3,3067.1,1328.6,1683.3,1293.8
1443.1,6281.5,1602.4,2076.3,2035.2,17079.8,148.0,298.9,8769.1,1453.6,795.9,171.3,737.1,2886.0,33894.4,1196.3,5546.1,1146.9,413.3,854.2,8551.9,379.1,1085.8,7259.6,2544.2,272.1,33607.9,753.6,25820.5,15266.4,787.0,1061.9,2030.5,3149.6,5768.5,1189.5,676.5,35745.0,195.2,1054.4,5135.0,1847.1,19446.6,2536.1,750.6,1285.2,3096.7,1895.3,3447.9,2681.9
1932.6,3998.7,1621.2,280.1,2041.8,8722.6,190.0,330.0,29843.2,1264.3,1281.7,180.1,541.5,4140.1,61868.5,1401.6,10672.2,1174.4,602.4,598.0,4901.2,315.0,1040.0,5378.9,2664.0,317.2,29553.3,1859.0,23733.0,16250.3,662.4,986.7,2190.5,3394.4,5260.2,1875.1,597.4,37517.7,255.9,854.3,1613.2,1773.4,44726.9,3335.4,793.2,1197.9,3108.2,1499.9,3771.4,1140.3
1494.6,5032.8,2084.6,256.0,1566.5,10407.4,153.2,256.6,7293.5,1448.0,573.9,149.3,512.5,2639.8,28444.9,1210.3,7471.2,1092.5,597.2,759.0,3415.0,360.4,957.5,15016.7,1651.7,238.1,47252.6,1138.3,14183.1,19800.7,898.4,2257.5,3099.1,3598.4,7034.7,1574.3,779.2,30106.3,551.5,1027.3,3085.3,2255.0,29953.8,3314.6,890.4,1565.8,3867.6,20518.8,4043.7,2193.8
1532.2,3705.8,1569.0,142.3,1427.8,7466.1,162.7,411.7,6393.9,1038.4,554.9,145.3,495.9,1276.5,67858.5,1206.0,5328.2,1187.7,400.0,963.8,4288.1,459.5,1087.8,24560.8,1694.6,198.5,21428.7,1155.5,15055.5,18702.4,905.0,1223.5,2269.5,2527.7,6723.2,1709.6,784.8,32388.8,238.8,1340.8,1739.3,2899.7,20822.6,1860.8,1302.2,1868.1,4169.7,5185.6,3182.1,739.7
2185.6,4191.2,1765.5,263.6,2256.6,22311.0,194.0,326.9,10263.8,1194.4,1159.9,139.0,759.5,2632.7,16822.9,1734.0,6754.1,1267.0,480.4,985.5,3674.6,347.7,1228.9,2368.9,3921.8,278.2,29998.0,1358.6,25785.2,18603.9,997.0,987.7,3081.6,3493.4,6519.7,1199.8,862.4,35064.3,282.4,1292.9,2274.3,1773.0,28662.5,3044.4,1050.5,1537.9,3570.9,1547.2,4409.1,1771.0
1821.7,8671.8,2664.8,290.8,1621.6,9535.6,154.3,271.5,6537.7,1141.5,518.0,141.2,496.3,2213.2,13768.3,1277.7,7443.9,658.6,505.3,855.2,5339.7,321.4,735.6,5215.6,3265.0,263.2,40469.9,1185.0,15674.2,18321.7,716.9,1001.1,2715.7,2543.1,6650.5,1856.9,738.5,36208.0,215.6,1213.9,1117.5,1564.5,29858.4,4396.5,1220.4,1094.0,3885.9,7993.1,3928.2,2697.7
3350.3,3196.0,1335.2,157.7,1813.8,14029.0,491.8,330.3,10046.1,1138.1,2010.1,181.9,745.2,5016.1,51750.8,1033.1,5698.2,5741.1,601.5,1314.3,7019.6,320.3,1002.7,7608.3,2288.9,285.8,22341.2,905.9,14102.9,17037.8,756.3,1384.8,1931.5,3318.9,5387.0,2060.0,607.4,30314.5,221.7,1326.8,1323.7,2328.4,21509.5,2399.4,1165.1,1375.7,2345.0,2067.7,3280.9,1371.6
1395.9,3706.2,1226.1,8740.4,3201.9,33094.3,260.8,432.4,7122.4,1707.0,701.6,221.3,2196.0,2087.6,841.4,1130.3,10090.4,1456.3,542.8,1066.4,4950.3,414.0,1319.3,4558.4,5405.2,306.3,33539.4,1315.3,37148.5,24185.8,1138.5,1202.7,2841.8,5140.5,6557.4,1435.7,847.1,32380.9,239.9,1125.6,7718.1,1621.2,37502.9,3319.4,808.4,2736.7,3089.7,8120.5,1293.9,3216.9
1215.6,8087.5,2435.0,406.5,2261.9,29983.2,338.0,308.9,3743.8,1025.1,968.1,159.2,368.0,2533.4,80971.8,1675.4,6858.2,998.4,953.7,480.6,5849.5,687.3,1539.2,37117.4,1998.4,306.9,37956.1,1107.5,25975.2,18750.9,893.7,1071.9,3013.9,3613.5,7543.7,1913.7,839.2,29899.1,213.1,881.5,2774.2,2294.8,30179.9,3189.3,817.2,1557.5,2922.7,2815.8,1539.3,1828.8
2326.4,3231.2,1464.8,428.0,2240.0,14023.6,213.1,364.5,3968.8,1021.4,637.2,164.6,373.3,2058.8,42272.2,1544.1,4823.4,1394.0,547.5,503.7,7464.1,861.9,1299.3,9903.9,1172.1,377.6,22478.5,2335.7,5104.1,15364.8,700.0,1035.8,3236.2,3669.9,6993.0,3097.5,755.4,34843.5,281.4,902.8,1585.1,2347.2,17787.0,2197.8,1246.8,1494.0,3414.3,2373.6,1970.6,1991.9
1273.9,4397.3,1548.8,263.1,2048.6,19649.0,169.1,402.5,9547.6,1654.2,698.0,211.0,498.5,1489.4,10997.5,1252.9,4550.2,904.0,550.8,876.9,5374.4,325.6,1202.4,2148.9,2812.3,330.8,43981.6,864.6,19413.8,17571.9,616.7,1171.3,4118.6,3982.2,8593.5,1850.1,722.7,26124.3,239.9,1174.3,1308.7,1988.9,18320.2,5676.7,1414.2,1194.3,3114.9,4906.6,6104.7,1338.4
1627.5,4591.6,1919.3,268.6,1780.7,4413.8,1027.2,580.4,9786.6,1620.3,879.2,155.3,386.4,2711.2,29243.6,1850.3,25543.4,1369.3,818.6,683.7,11565.3,282.4,1191.4,10228.4,2162.6,301.3,28569.3,3492.5,8425.1,14942.6,769.7,1357.4,2555.7,3555.4,5877.0,1503.6,899.9,28747.4,371.5,992.1,1512.3,1894.3,108575.4,2569.8,814.2,1417.4,3024.6,1787.4,1823.6,2995.5
1483.9,7699.3,2157.9,409.6,2004.8,12121.9,154.4,283.7,5740.5,1239.7,734.4,116.7,384.0,2261.2,14146.8,1848.5,1874.5,1308.4,389.2,979.1,8991.0,275.1,962.8,1853.6,2638.3,297.4,34518.3,463.3,15183.8,17683.3,486.6,873.3,2171.8,2247.6,5550.5,1281.3,599.7,33337.7,221.2,1471.0,1357.6,1649.0,4170.0,1263.6,921.5,1195.3,4216.0,2963.1,1816.6,2533.3
2465.4,3935.4,1873.0,271.9,1654.3,6036.3,183.8,296.1,11540.1,1278.5,677.8,148.5,542.5,1949.1,26380.2,1429.6,7799.8,834.6,538.7,2122.5,4832.8,343.8,1106.3,13871.6,1738.0,238.6,37888.8,1444.8,10486.4,19183.9,733.2,1157.9,2405.0,3225.8,7966.3,1643.4,977.9,31323.7,248.2,1103.9,1948.9,1757.9,31529.9,3465.3,1284.4,1558.7,3491.8,2744.5,1739.7,1444.8
1273.6,3188.7,944.8,7557.2,2811.6,31958.3,245.2,338.7,8625.6,1613.6,837.5,155.2,1207.8,2351.5,13534.1,1169.6,16677.5,1653.2,459.5,1001.8,6493.4,337.8,1137.6,9323.0,3506.6,272.9,23634.4,2149.5,33226.4,19466.2,1788.2,1209.5,1582.3,4342.2,6373.4,1218.2,973.4,35411.1,213.9,1102.2,5736.4,1601.1,70070.5,1539.8,778.9,3964.9,4197.3,2532.1,1527.7,2429.7
1585.0,5796.5,2183.1,1144.4,2126.7,8566.9,252.8,270.8,13615.8,1084.9,603.2,166.5,501.1,2609.8,20687.9,1409.1,4664.0,822.6,572.5,778.1,7736.4,286.8,907.2,6969.2,1822.1,250.4,52817.7,907.9,36499.0,20426.1,613.5,1014.7,3596.8,3385.2,7604.0,1225.3,666.1,27273.0,250.2,1134.6,1630.6,1733.0,19038.0,4246.6,1034.3,1417.4,4469.9,4331.2,2292.4,1934.4
2447.8,12547.0,2753.2,353.4,2374.5,7152.8,247.1,379.5,1551.3,1142.7,1192.4,196.2,675.6,5067.3,12305.4,1200.0,6461.1,2029.0,502.3,848.1,15472.7,271.9,1371.9,2812.5,1933.8,333.8,40109.9,1005.0,6896.0,20606.7,651.8,1439.2,2819.8,4017.5,5832.6,1404.8,558.4,37273.3,260.5,1003.2,14986.6,2095.4,26952.6,2757.4,720.3,1165.5,3407.2,2987.5,1251.7,3783.3
1741.0,5772.7,2132.1,405.6,1372.5,26816.7,129.4,340.6,5414.4,1280.2,1231.7,160.7,399.1,2775.1,54744.8,1407.9,6107.9,1411.1,473.6,714.1,6278.7,316.8,921.1,10105.1,2668.5,312.4,31915.6,1079.6,27535.0,21211.3,614.1,1070.2,2661.2,2706.5,5661.5,4060.6,655.9,15812.8,212.9,1011.1,1555.0,2043.7,24548.0,4128.7,1313.8,1183.3,3100.0,4208.5,3460.3,1737.5
1980.0,2719.6,1237.3,297.8,2045.8,5313.0,156.4,323.2,2110.2,1271.9,567.0,171.7,602.5,1994.1,38307.9,1632.8,5522.9,1187.6,502.4,1364.8,6540.1,1333.7,1198.6,26753.7,2257.6,299.4,32062.7,901.1,11268.3,19742.2,899.3,1099.4,2785.7,3529.4,7365.0,2397.1,655.8,33848.4,193.8,1073.4,1493.6,2458.4,23398.6,2386.2,1215.4,1415.0,3130.8,2794.3,3187.0,1151.4
1109.0,4852.2,1850.1,385.3,2053.7,13105.7,255.3,387.5,4645.4,993.1,664.1,205.1,346.0,2028.6,44045.2,6503.2,6522.4,1292.8,668.5,496.5,6636.0,547.0,1224.6,11556.0,1767.5,331.5,39988.2,1019.7,7059.3,18168.4,540.4,940.2,3738.8,3833.5,6279.0,3713.0,778.0,30759.3,486.4,833.0,1447.3,1964.6,29481.7,3007.7,2383.6,1393.7,3249.0,2467.4,2257.3,1558.5
1290.0,4313.3,1445.2,171.4,1561.1,10482.0,206.8,262.0,7139.6,806.3,700.9,124.7,534.1,2672.4,54067.1,1655.7,9013.4,1018.0,486.2,999.1,6092.4,744.7,1152.2,27977.8,1615.0,221.8,31186.0,1183.2,10839.2,15216.2,1118.1,1603.8,2010.9,2707.7,6174.5,1138.7,851.8,34350.2,205.6,1138.1,1359.3,2670.7,40756.1,2457.9,1314.8,1557.9,3426.9,2198.1,2160.3,654.1
2231.4,2942.1,1003.3,1212.5,6434.9,93935.2,144.4,370.0,4480.2,462.0,980.5,339.7,4647.3,1904.9,459.2,954.8,193940.1,2412.9,400.3,1120.3,5363.5,230.0,1378.2,5658.4,5069.4,280.6,29042.6,1569.4,44897.8,31104.1,2012.6,1748.3,3985.3,9393.3,6184.9,1506.1,1916.2,47028.0,234.8,1110.4,4453.0,1646.5,285031.2,2702.8,1334.7,7753.5,8766.0,3749.2,1228.2,470.3
1718.5,3911.8,1732.6,244.4,2061.2,7037.9,218.8,314.2,2629.7,1060.3,615.9,144.2,339.7,1953.6,27051.4,1552.0,3272.7,1365.6,525.9,694.1,4637.9,3115.1,1127.6,20427.4,1932.1,313.2,43271.7,825.2,8678.0,20716.4,710.2,1838.1,2915.6,3465.7,6873.5,2098.5,691.3,34571.0,213.1,1062.0,1451.2,1898.8,12532.3,3719.8,1016.7,1476.2,3201.7,2685.4,1275.1,902.4
1371.4,3321.6,1437.1,204.9,1859.3,7517.0,482.6,344.7,9220.2,833.8,745.8,181.7,660.3,1630.9,34975.9,1540.4,5316.4,1054.4,485.8,830.2,5798.7,331.7,1262.0,14046.1,1548.2,231.5,27185.6,909.6,17653.6,15315.2,596.6,1146.3,3546.3,4095.1,6092.3,1274.6,618.8,34921.9,198.6,1019.2,1586.2,1999.7,17099.2,3758.5,987.4,1322.3,3515.9,2978.8,3212.0,833.6
1887.8,6269.3,2130.9,153.6,1801.1,6166.4,299.0,597.0,9246.2,870.1,612.5,184.2,761.4,2690.9,54129.4,1253.3,2216.3,975.2,508.3,1078.7,5597.3,359.5,1128.5,18922.1,1617.7,231.6,37642.6,438.3,18109.5,21115.5,728.3,1710.5,2690.1,5737.8,8659.4,1878.5,626.7,27469.7,179.0,1274.4,1886.5,2241.9,6811.8,2950.3,799.8,1722.3,3791.6,1947.0,4155.3,579.6
1349.1,3658.2,1572.6,8276.0,2547.3,16410.2,455.3,356.4,6514.1,1102.0,543.9,172.5,1133.4,1780.7,31520.1,1177.2,3637.2,949.9,2965.1,667.9,4394.7,448.8,870.9,13240.3,2491.9,275.5,33777.2,645.2,33198.2,20785.1,878.1,1050.1,2841.6,3168.6,7058.3,1709.1,753.3,37089.3,224.1,989.2,2812.5,1621.5,12723.8,3785.7,984.1,1660.6,3933.6,3691.0,2078.3,2722.3
1454.4,7651.2,1999.6,256.9,2755.7,8962.4,256.1,351.8,2762.9,871.4,2272.9,174.4,348.0,2081.1,37880.9,1618.7,7262.4,1268.0,443.0,577.7,3636.2,344.8,1500.2,5202.9,2173.0,353.4,37767.4,1144.9,12441.8,19080.4,708.8,1073.7,4058.0,4201.9,6174.9,2627.2,923.8,37139.1,253.8,796.4,1893.2,1982.9,31996.0,3663.7,881.2,1378.9,3599.7,3068.6,1595.7,761.4
1443.7,4562.4,1726.3,342.1,1739.0,9377.1,260.2,281.8,2821.8,657.1,1011.0,140.3,361.3,1432.4,184452.5,1519.6,6814.7,1443.7,527.7,493.1,6652.8,2217.6,1413.0,58576.8,2015.6,246.6,28225.0,960.0,20120.7,19360.0,1639.2,1069.9,2465.6,3276.2,5579.1,3317.2,934.2,31915.7,249.6,825.5,1378.9,3693.8,30962.3,2553.2,1138.7,1574.6,3712.9,1362.4,1774.9,860.0
1545.6,4019.7,1820.0,180.3,2063.7,25500.7,230.8,409.6,5746.2,1220.9,6848.8,164.3,324.7,4142.8,64737.1,1694.7,5928.2,941.9,528.0,552.2,7253.0,439.2,1108.3,18735.4,1532.8,278.3,41355.9,774.3,5854.3,17389.1,683.4,981.9,2807.4,2640.1,6526.6,2300.7,694.5,33368.6,674.6,869.0,1516.6,2044.9,22095.5,3482.8,1029.5,1346.8,3550.4,2799.0,1999.1,1623.7
1753.7,7676.7,1928.9,303.2,2054.6,6495.6,173.7,384.0,1728.1,1479.6,511.2,210.5,404.7,2512.1,30225.6,1449.5,4427.5,1100.9,598.3,642.7,7891.7,1704.3,1192.6,25904.7,1269.4,299.2,32803.7,908.5,6275.7,16965.6,956.6,1135.5,3655.5,3793.4,6848.1,2517.6,725.1,31912.5,245.5,874.2,1586.3,2117.8,18143.6,3243.7,1077.6,1226.0,3454.0,3504.7,1129.2,1826.2
1716.6,4822.8,1812.3,258.3,1985.8,16205.7,283.7,232.4,10829.2,691.1,572.3,134.8,510.7,1886.5,72473.7,1537.8,3948.5,908.0,431.0,948.7,7609.2,486.6,1123.0,38124.5,1485.9,213.3,21552.1,803.3,15595.4,20190.5,976.5,1246.5,2245.2,3254.0,6222.1,957.4,649.8,32853.0,182.8,1147.4,1556.5,3611.3,16386.0,2816.8,806.5,1551.6,3063.3,4691.8,3287.6,916.0
1259.3,4858.7,2001.5,8160.5,3094.9,36483.4,115.1,302.8,2338.3,870.1,1721.2,170.9,1491.5,1379.1,15820.6,1196.1,2077.7,1641.9,400.3,999.6,8255.9,904.1,910.9,29993.1,4159.4,273.5,21909.7,521.0,22067.2,21099.7,2394.1,1462.5,2179.1,3760.6,7791.0,2396.5,2344.5,33493.1,696.9,1061.2,7680.9,1860.1,5792.8,1761.2,961.4,7635.7,2918.2,1012.8,1143.2,1046.3
1452.2,5303.0,2103.0,211.8,1988.7,9179.0,167.6,232.0,7626.9,1364.2,535.5,138.8,482.5,1795.9,67624.3,1532.6,2982.1,887.2,1449.1,662.6,3401.1,416.2,1186.9,22455.1,2057.3,216.8,37936.0,478.0,27020.3,16275.4,893.4,1083.3,2415.6,3427.3,6997.6,1478.4,684.8,31674.9,191.1,1059.0,1553.4,2309.2,9555.0,2543.6,868.9,1782.0,3932.6,3023.0,4568.5,1766.4
1148.4,19014.9,4795.7,1973.9,2359.8,6830.4,213.8,328.8,8639.0,909.3,1041.0,135.9,309.3,3217.7,106767.6,1397.2,9398.2,1300.6,576.1,375.1,6536.5,1518.7,1738.1,36517.6,1475.6,332.4,31014.1,1585.6,10605.5,14555.2,1114.0,985.0,2701.2,3887.8,8496.0,3994.3,695.6,38753.2,263.9,762.5,2223.1,2255.0,38849.5,3614.0,1367.4,1332.4,3964.0,1505.0,3676.1,550.7
2007.8,10442.4,3014.7,184.6,1922.5,10746.4,147.2,466.4,5693.0,1531.8,940.0,168.6,445.8,2721.8,33987.9,1721.7,9286.0,977.5,476.2,502.3,4942.3,286.4,1259.9,3442.2,2247.2,329.5,39323.2,1672.2,14804.1,17247.1,622.8,1049.6,4426.6,3717.6,7252.4,3041.2,793.0,31371.2,268.6,904.3,1570.4,1946.2,36104.9,5126.5,821.1,1417.9,4140.5,8744.3,6400.2,3089.9
1328.7,4045.5,1633.9,346.6,1671.0,13034.5,131.1,315.5,9198.3,1098.8,621.8,153.5,372.3,2357.8,31337.8,1151.2,4925.5,1776.2,408.9,863.8,7791.9,705.4,940.1,14602.9,2462.6,300.2,27665.0,910.4,22139.2,21636.1,671.0,989.3,1880.3,2937.5,6128.7,2028.3,602.0,31016.0,253.9,1202.0,1971.3,1979.6,18236.5,2486.3,758.2,1229.8,3533.6,2876.9,3054.4,1639.4
1697.8,5396.2,1720.0,389.8,2108.3,16697.8,354.8,439.7,12388.7,1550.7,1086.0,149.0,587.1,2750.0,13241.1,1327.8,30509.2,1289.0,594.0,2714.6,8093.3,297.7,1055.8,3261.6,3264.7,245.9,28834.2,4276.0,28054.8,16999.4,1134.7,1051.4,3454.0,2866.2,5764.6,988.3,614.7,29069.5,216.7,1164.4,1126.8,1515.5,124986.7,2392.2,748.7,1210.5,3665.9,1718.6,3978.7,2210.5
3672.6,4763.4,1576.2,256.0,1474.6,17888.9,228.4,308.2,11376.7,1242.6,1172.8,160.4,596.1,2809.9,39060.8,1168.4,5536.9,1243.6,368.6,1011.9,6799.5,394.7,874.3,12512.6,1518.1,270.1,30430.4,1085.9,15165.9,14145.4,1050.0,1186.4,2036.1,2962.3,6515.3,1132.4,680.3,23551.7,186.7,1119.1,1672.0,2560.5,21592.7,3318.4,3677.6,1257.6,3198.1,1901.3,5090.0,1586.0
1363.8,5823.1,1873.2,154.5,1576.1,6311.1,212.9,307.1,2730.1,1067.5,836.3,178.2,373.9,2385.2,100751.6,1374.4,6996.3,1118.1,620.1,589.7,2385.2,691.9,1146.1,46496.2,1918.3,328.7,31794.8,1052.0,20963.9,15965.4,1133.5,1108.6,1853.8,3866.0,4229.2,2074.5,991.5,31623.9,232.2,835.2,1570.7,2485.0,27311.8,2400.5,1798.7,1556.4,3556.9,3034.6,1658.2,2463.2
1280.1,8218.9,2264.4,521.5,2293.3,17729.3,234.5,420.2,3318.6,843.6,580.6,165.3,330.8,2843.4,49482.2,3224.3,6035.6,1462.6,864.0,447.5,9881.3,717.2,1242.8,18700.1,2982.9,358.1,39344.4,1044.8,13406.4,23781.4,891.7,1024.8,2567.4,3625.1,5984.7,3620.4,763.6,34018.6,231.8,728.0,1796.2,1855.8,26906.1,4329.7,602.6,1340.2,3676.7,3599.9,1979.5,1443.9
1988.6,3286.7,1213.9,3972.8,2573.4,31446.7,276.3,327.9,5629.9,1845.5,650.8,169.0,1719.4,1753.6,3389.0,1216.2,1825.6,1386.0,406.9,1207.8,3802.8,395.0,1099.8,13287.7,3891.6,204.2,29168.1,431.8,49876.8,18662.8,2594.7,1387.4,1890.5,4732.0,6650.3,1623.4,1722.8,38254.6,183.9,1292.6,5241.9,1977.5,5210.5,4396.1,1452.6,5031.1,4055.9,6323.1,814.3,3349.6
1319.9,2961.5,1536.9,298.3,1513.0,15605.8,173.0,305.7,7990.0,798.2,635.2,131.2,331.2,2670.0,18494.3,1537.4,5871.4,966.5,361.9,1075.6,4978.4,366.1,779.0,4337.5,1799.5,317.2,43627.3,1205.7,13069.8,23218.9,590.9,758.4,2432.1,1988.9,5807.4,1258.2,615.6,28020.3,182.1,1576.8,993.9,1592.3,21621.4,1994.3,856.4,1301.6,3459.8,2902.4,2286.2,778.0
1673.0,5775.8,1916.1,268.6,1768.8,17673.4,230.3,311.3,12480.5,1599.2,893.4,170.9,560.4,3037.8,19888.1,1135.0,6254.2,1263.0,728.3,958.9,7321.9,280.2,875.6,3826.2,2709.5,284.3,35408.0,1060.5,25421.0,18940.6,641.0,1167.5,3179.6,2900.1,6037.2,2341.9,678.5,19724.2,201.6,1112.3,1453.6,2034.4,24377.6,4149.2,1043.7,1146.0,3603.9,3817.7,4534.7,3051.2
1133.5,9080.9,2455.4,224.6,2126.3,10320.2,213.1,319.7,5804.5,822.4,579.1,162.1,383.6,2944.0,49060.6,1727.8,8015.6,1032.9,529.4,515.5,12381.5,304.4,1284.5,14750.3,1135.3,298.2,46345.7,999.5,11575.6,16910.3,714.0,1139.1,3300.6,3459.7,6378.7,2356.5,666.6,35896.0,448.1,768.7,1540.6,2471.7,32149.9,3555.8,878.3,1297.3,3588.6,5469.4,1856.4,949.9
1207.6,9916.9,2771.2,239.0,1886.1,5898.9,237.3,294.4,1887.9,1360.4,376.3,189.7,426.7,1908.7,47225.0,1816.2,2684.2,1199.4,447.1,744.7,2666.6,1818.0,1263.6,42915.4,1883.0,311.0,35922.5,712.2,7894.2,19586.8,1584.1,1134.2,2207.8,3676.0,5996.8,2052.5,1127.9,29587.3,232.1,1018.2,1662.4,2535.3,8648.7,3671.5,1051.8,1752.2,3564.0,4838.5,1318.9,1320.2
2906.8,7607.6,2249.2,192.8,1875.2,7011.2,243.5,323.3,16877.4,1351.3,962.5,187.7,487.6,1681.2,63757.7,1817.0,10272.1,1122.5,561.9,750.4,3318.1,310.3,1186.7,9632.7,2616.0,327.5,31563.2,2038.7,15354.0,17907.6,801.6,1165.1,4465.2,3584.8,6185.6,2933.0,821.5,39290.4,237.1,868.1,2465.7,1649.5,45455.4,3884.5,947.0,1481.8,3779.6,2864.6,3922.6,3598.2
1450.6,4089.3,1532.7,271.0,1890.7,8430.2,234.8,404.1,9843.8,1167.8,642.8,163.5,477.4,2710.6,38826.0,2101.3,9087.8,1022.3,563.9,718.1,6908.7,395.2,1130.9,19641.6,1861.9,282.8,49076.4,1605.8,13665.9,15995.0,894.9,1401.2,3475.2,3373.3,6803.9,937.8,623.7,30679.9,225.6,1049.9,1367.6,2220.4,38677.6,2634.5,744.6,1358.4,3793.4,3311.9,2784.5,1342.3
1574.0,6811.5,1991.2,228.6,1708.1,7152.7,534.4,325.9,8686.6,880.3,598.4,151.3,574.7,2496.3,54688.7,1357.4,7008.8,1078.7,1639.4,828.9,6571.8,509.7,1319.5,31926.3,1848.3,244.0,32798.1,868.7,15437.3,14557.4,1710.2,1245.2,2950.7,3954.0,8402.3,1752.1,1327.1,32092.7,219.7,1064.4,1427.7,2367.8,25421.6,3716.6,757.9,1552.1,4121.6,3230.5,2768.2,1442.0
1844.7,4650.6,1630.6,198.7,1777.5,5407.7,240.3,262.4,10511.5,1556.1,911.4,995.9,653.3,2464.5,43805.1,1213.3,3655.5,1205.5,638.7,771.8,6371.8,332.7,1404.9,14744.3,2236.3,249.9,50509.7,704.4,9421.1,15579.5,809.6,1147.0,2899.7,4260.8,6526.6,1308.3,659.4,36350.6,187.8,999.0,5491.1,2231.9,14357.9,3744.7,837.3,1311.3,3879.2,2123.1,5241.0,2492.8
1785.9,7625.4,2052.7,159.3,1393.5,4263.9,231.6,650.8,9783.1,1238.9,1179.4,157.6,532.7,2019.6,36727.9,1118.3,3564.0,1096.3,498.3,961.8,5870.2,299.3,1266.1,10226.7,2232.8,244.2,25561.6,659.0,14881.4,14535.7,1064.6,1091.5,2539.9,4180.2,5364.0,2456.9,800.0,30005.4,208.9,1050.3,1285.1,1979.7,12307.9,2547.1,773.3,1336.2,3642.2,2288.6,3868.5,2260.4
2459.5,2668.1,1410.2,838.1,2155.8,11912.9,134.7,347.8,8380.8,929.1,882.9,164.2,443.4,5392.5,97830.0,1467.5,7784.9,1778.8,562.6,592.2,6880.0,437.0,1376.3,26721.0,1665.2,305.6,33945.1,917.5,21454.0,17967.5,1028.8,1056.1,2727.8,3511.6,6537.0,3219.8,735.5,35364.0,206.6,846.7,8176.2,2014.6,35695.8,2194.1,662.9,1524.0,3605.9,2546.7,2043.4,641.6
1684.7,4752.5,1735.6,4009.8,2335.8,12845.2,278.4,309.2,10161.6,1408.9,2114.5,158.3,478.4,2609.8,75182.7,1585.4,6046.8,1050.0,589.1,486.3,12485.5,375.4,1629.1,25271.2,1518.5,306.5,53848.7,987.2,26712.8,17522.2,850.1,1121.5,3019.0,4436.1,6336.0,2519.7,769.1,30106.1,212.4,759.9,2640.1,2134.1,25880.1,5076.6,971.8,1375.2,3118.6,1477.4,2001.7,3470.9
1746.5,3962.1,2131.3,989.9,2064.7,8775.5,159.1,312.1,4517.8,1150.2,820.3,151.4,311.4,5163.5,78693.6,1861.9,7378.1,873.4,473.0,432.4,4128.8,403.6,1116.9,17651.7,1387.1,289.3,36400.2,1312.4,16964.4,17983.7,665.5,1256.6,2372.1,3044.2,7523.2,3431.0,797.3,34683.0,260.4,925.5,1917.7,1807.7,29651.2,4164.8,924.2,1405.1,3843.3,5414.8,3313.6,1986.9
1352.4,9334.8,2523.6,342.8,1860.5,10153.7,163.4,343.5,3856.5,969.4,485.7,167.7,462.4,2074.1,62885.7,1586.0,4516.6,1895.0,391.5,816.6,4330.4,384.6,1209.4,39052.4,1175.8,298.6,43783.2,496.5,12291.1,16299.2,982.7,1055.6,4388.0,3861.3,6272.5,3022.8,1052.8,26547.0,232.4,786.6,1831.6,2107.4,15955.8,4933.2,704.6,1976.2,3453.1,3406.4,2326.7,1587.8
1681.5,3197.1,1795.1,163.2,1893.7,19232.1,111.4,285.4,12634.0,1842.3,1315.4,296.7,582.3,2267.7,20038.4,1335.7,4947.1,1030.6,427.0,968.4,11386.6,264.6,1063.9,5224.1,2226.8,229.7,35801.9,772.8,24756.5,22586.3,677.2,1164.5,3747.0,3278.1,8119.2,1674.4,875.8,32284.0,209.5,1357.0,2385.2,1801.8,14350.5,3023.7,1314.1,1882.3,3678.8,2606.1,1873.6,2763.6
